ID_ARBRE,commune,quartier,site,cote_voirie,matricule_arbre,genre_arbre,espece_arbre,controle,situation,type_sol,surf_permeable,date_plantation,classe_age,hauteur,classe_hauteur,diametre,circonference (en cm),classe_circonference,port_arbre,vigueur_pousse,champignon_collet,insecte_collet,plaie_collet,observation_collet,champignon_tronc,insecte_tronc,fissure_tronc,rejet_tronc,tuteurage_arbre,canisse_arbre,plaie_tronc,observation_tronc,champignon_houppier,insecte_houppier,fissure_houppier,ecorce_incluse_houppier,bois_mort_houppier,plaie_houppier,observation_houppier,esperance_maintien,contrainte,classification_diagnostic
78551-Arbres-442,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,12,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Axe 3 Mort 2M Nord,2,Non,C3
78551-Arbres-443,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,13,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-444,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,14,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,70.02817496,110,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-445,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,15,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Oui,Non,RCPLCF,Autres,Non,Non,TFF,Non,Non,Non,TPLCF,Plaie longitudinale ,Non,Non,HFO ,Non,HPBM ,HPLNC,Fissure ouverte axe2 2M Sud Est,2,Oui,C5
78551-Arbres-446,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,16,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-447,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,17,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-448,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,18,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Cavité ouverte,2,Non,C3
78551-Arbres-449,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,19,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-450,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,20,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,76.39437268,120,C3,R5,P,Non,Non,RCPLS,,Non,Non,TFO,Non,Non,Non,TPLNC,Plaie longitudinale ,Non,Non,HFO ,Non,HPBM ,HPLNC,Fissure ouverte axe2 2M Sud Est,2,Oui,C4
78551-Arbres-451,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,21,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,73.21127382,115,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-452,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,22,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-453,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,23,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,73.21127382,115,C3,R5,P,Non,Non,RCPLS,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-454,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,24,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,76.39437268,120,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-455,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,25,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-456,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,26,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,105.0422624,165,C4,R5,P,Non,Non,RCPLS,,Non,Non,TFF,Non,Non,Non,TPLS,Plaie longitudinale ,Oui,Non,HFF ,Non,HPBM ,HPLS,Axe 3 Mort 2M Nord,4,Oui,C5
78551-Arbres-457,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,27,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,44.56338407,70,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-458,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,28,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Échaudure,2,Non,C2
78551-Arbres-459,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,29,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-460,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,30,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-461,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,31,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-462,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,32,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-463,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,33,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-464,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,34,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-465,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,35,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,54.11268065,85,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-466,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,36,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,50.92958179,80,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-467,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,37,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-468,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,38,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-469,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,39,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,44.56338407,70,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-470,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,40,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,47.74648293,75,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-471,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,41,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,47.74648293,75,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-472,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,42,Tilia, Europaea -  - Pallida,,Alignement,MA,4,2010,JA,800,H2,28.64788976,45,C1,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-473,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,43,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-474,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,44,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,38.19718634,60,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-475,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,45,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLS,Racine apparente,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-476,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,46,Tilia, Europaea -  - Pallida,,Alignement,MA,4,2010,JA,800,H2,19.09859317,30,C1,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-477,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,47,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,50.92958179,80,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-478,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Impair,48,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,Échaudure ,Non,Non,HPF ,Non,HPBM ,HPLS,Échaudure,2,Non,C2
78551-Arbres-479,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,1,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,70.02817496,110,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-480,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,2,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-481,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,3,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,70.02817496,110,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-482,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,4,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,44.56338407,70,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-483,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,5,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,47.74648293,75,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-484,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,6,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,47.74648293,75,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-485,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,7,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Échaudure,2,Non,C2
78551-Arbres-486,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,8,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-487,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,9,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,Axe 3 Mort 2M Nord,2,Non,C2
78551-Arbres-488,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,10,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,70.02817496,110,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-489,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,11,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,76.39437268,120,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-490,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,12,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,89.12676813,140,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLNC,Autres,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-491,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,13,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-492,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,14,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Déchirure ,2,Non,C2
78551-Arbres-493,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,15,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-494,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,16,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,89.12676813,140,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HBMI ,HPLS,Branches cassées ,2,Non,C2
78551-Arbres-495,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,17,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,76.39437268,120,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-496,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,18,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,76.39437268,120,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-497,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,19,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,70.02817496,110,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-498,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,20,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,70.02817496,110,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-499,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,21,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,57.29577951,90,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HBMI ,HPLS,Axe 3 Mort 2M Nord,2,Non,C2
78551-Arbres-500,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,22,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-501,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,23,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLNC,Plaie longitudinale ,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-502,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,24,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,60.47887837,95,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-503,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,25,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,76.39437268,120,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-504,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,26,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Axe 3 Mort 2M Nord,2,Non,C2
78551-Arbres-505,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,27,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-506,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,28,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-507,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,29,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,63.66197724,100,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-508,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,30,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,66.8450761,105,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-509,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,31,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,82.76057041,130,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-510,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,32,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,50.92958179,80,C2,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-511,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,33,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,89.12676813,140,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLNC,Branches cassées ,2,Non,C2
78551-Arbres-512,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,34,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,73.21127382,115,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
78551-Arbres-513,Saint Germain en Laye,Quartier 2 - Alsace - Pereire,Avenue du Maréchal Foch,Pair,35,Tilia, Europaea -  - Pallida,,Alignement,MA,4,1980,A,800,H2,79.57747155,125,C3,R5,P,Non,Non,RCPLS,,Non,Non,TPF,Non,Non,Non,TPLS,,Non,Non,HPF ,Non,HPBM ,HPLS,,2,Non,C2
